ID_CORRELATIVO,CODMES,ATTRITION,SEXO,ESTADO_CIVIL,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,FLG_NOMINA,RANG_NRO_PRODUCTOS_MENOS0,SDO_ACTIVO_MENOS0,FLG_SEGURO_MENOS0,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL3_MENOS0,NRO_ENTID_SSFF_MENOS0,FLG_SDO_OTSSFF_MENOS0
72888,201208,0,F,Casado,1,Rang_ingreso_06,Lima,25,3,Cero,0,Rango_03,0,1,0,0,3,3,0
79150,201208,0,F,Casado,1,Rang_ingreso_03,Lima,48,0,Rango_SDO_06,0,Rango_02,0,0,0,0,0,3,1
2558,201208,1,M,Soltero,1,Rang_ingreso_02,Lima,28,3,Rango_SDO_01,0,Rango_02,0,0,3,0,0,0,0
78470,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,31,0,Rango_SDO_02,0,Rango_01,0,0,0,0,0,2,1
74450,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,34,8,Rango_SDO_01,0,Rango_02,0,0,1,0,0,4,0
83617,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,34,0,Cero,0,Rango_02,0,1,0,0,0,4,1
61775,201208,0,F,Casado,1,Rang_ingreso_04,Lima,45,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,2,1
12483,201208,0,F,Casado,1,Rang_ingreso_04,Lima,26,1,Rango_SDO_03,1,Rango_04,310,1,0,7,8,1,0
505,201208,1,M,Soltero,1,Rang_ingreso_03,Lima,32,0,Rango_SDO_01,1,Rango_02,0,0,0,0,5,4,1
83157,201208,0,F,Casado,1,Rang_ingreso_03,Lima,31,0,Rango_SDO_01,0,Rango_02,0,0,1,0,0,1,0
94548,201208,0,F,Casado,1,,Lima,30,5,Rango_SDO_01,0,Rango_02,0,0,1,0,16,1,0
68690,201208,0,F,Casado,0,,Provincia,26,0,Rango_SDO_02,0,Rango_02,0,0,0,0,0,0,0
97744,201208,1,M,Soltero,0,Rang_ingreso_01,,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,3,0,0
21488,201208,0,F,Casado,1,Rang_ingreso_06,Lima,51,9,Rango_SDO_01,0,Rango_03,268080,1,0,0,2,1,0
79694,201208,0,F,Casado,1,Rang_ingreso_06,Lima,35,8,Rango_SDO_07,1,Rango_04,0,1,4,0,12,2,1
26261,201208,0,F,Casado,1,Rang_ingreso_04,Lima,56,5,Rango_SDO_03,0,Rango_03,0,1,1,4,0,5,1
15686,201208,1,F,Soltero,1,Rang_ingreso_03,Lima,49,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,5,1
90336,201208,0,F,Casado,1,Rang_ingreso_01,,51,0,Cero,1,Rango_01,0,0,1,0,9,1,0
84860,201208,1,F,Soltero,1,Rang_ingreso_04,Lima,37,0,Rango_SDO_04,1,Rango_02,0,0,0,0,9,1,0
94609,201208,0,F,Casado,0,Rang_ingreso_04,Provincia,37,0,Rango_SDO_03,1,Rango_03,0,1,0,0,4,0,0
21745,201208,0,F,Casado,1,Rang_ingreso_07,Lima,62,9,Rango_SDO_02,1,Rango_03,1640,1,10,0,9,3,1
34708,201208,1,M,Soltero,1,Rang_ingreso_02,Provincia,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,1
46949,201208,0,F,Casado,1,Rang_ingreso_04,Provincia,31,0,Rango_SDO_01,0,Rango_03,10600,1,0,0,0,4,1
10157,201208,0,F,Casado,1,Rang_ingreso_01,Lima,41,2,Rango_SDO_01,0,Rango_04,6030,1,0,0,0,3,1
72463,201208,0,F,Casado,1,Rang_ingreso_01,Provincia,46,0,Cero,0,Rango_02,0,1,0,0,0,3,1
67867,201208,0,M,Casado,1,Rang_ingreso_06,Lima,32,6,Rango_SDO_12,1,Rango_04,113820,1,1,4,6,1,0
71595,201208,0,F,Casado,1,Rang_ingreso_01,Lima,58,5,Cero,0,Rango_03,0,1,0,0,0,4,1
12558,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,28,0,Rango_SDO_02,0,Rango_03,8410,1,0,1,1,2,0
82770,201208,0,F,Casado,1,Rang_ingreso_04,Lima,33,0,Cero,0,Rango_02,0,1,0,0,0,9,1
99632,201208,0,F,Casado,0,,Provincia,24,0,Rango_SDO_03,0,Rango_02,0,0,0,0,0,0,0
98467,201208,1,M,Soltero,0,Rang_ingreso_02,,,0,Rango_SDO_01,1,Rango_03,0,1,0,0,17,0,0
3431,201208,0,F,Casado,1,Rang_ingreso_01,Provincia,23,0,Rango_SDO_03,0,Rango_02,0,0,0,0,1,1,1
27859,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,40,0,Cero,0,Rango_02,0,0,1,0,2,3,1
69472,201208,0,F,Casado,1,Rang_ingreso_01,Lima,37,9,Rango_SDO_05,0,Rango_02,0,0,0,0,7,0,0
39736,201208,0,F,Casado,1,Rang_ingreso_06,Lima,33,0,Cero,0,Rango_02,0,1,1,0,1,6,1
6687,201208,0,F,Casado,1,,Lima,35,6,Rango_SDO_05,0,Rango_02,0,0,0,0,2,1,0
25702,201208,0,F,Casado,0,Rang_ingreso_01,Provincia,64,0,Rango_SDO_08,1,Rango_02,0,0,0,0,1,0,0
54409,201208,0,F,Casado,1,Rang_ingreso_01,Provincia,31,0,Rango_SDO_01,1,Rango_02,0,0,0,0,1,0,0
71397,201208,0,F,Casado,0,Rang_ingreso_01,Provincia,38,0,Rango_SDO_02,1,Rango_02,0,0,2,0,9,0,0
82102,201208,0,F,Casado,1,Rang_ingreso_07,Lima,30,7,Rango_SDO_04,0,Rango_03,0,1,4,20,20,1,1
61516,201208,0,F,Casado,1,Rang_ingreso_06,Provincia,26,0,Rango_SDO_06,0,Rango_04,4840,1,0,0,0,3,1
53994,201208,0,F,Casado,1,Rang_ingreso_01,Lima,34,3,Rango_SDO_05,1,Rango_02,0,0,0,0,17,0,0
6365,201208,0,F,Casado,1,,,,0,Rango_SDO_07,0,Rango_02,0,0,0,0,0,2,1
77694,201208,0,F,Casado,1,Rang_ingreso_06,Lima,32,10,Rango_SDO_01,1,Rango_03,0,1,0,0,1,3,0
78601,201208,0,F,Casado,1,Rang_ingreso_01,Lima,33,9,Rango_SDO_04,1,Rango_04,0,1,4,0,9,1,1
70137,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,30,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,2,1
52905,201208,0,F,Casado,1,Rang_ingreso_09,Lima,29,5,Rango_SDO_11,1,Rango_04,60390,1,7,2,8,3,1
99204,201208,0,F,Casado,0,Rang_ingreso_02,,,0,Rango_SDO_03,1,Rango_02,0,0,0,0,0,0,0
2002,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,45,0,Rango_SDO_01,0,Rango_02,0,0,0,0,8,1,1
12248,201208,0,F,Casado,0,Rang_ingreso_01,Lima,34,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
93829,201208,0,F,Casado,1,Rang_ingreso_02,Lima,41,10,Rango_SDO_07,0,Rango_04,192670,1,4,0,19,2,0
28589,201208,0,F,Casado,1,Rang_ingreso_02,Lima,27,0,Cero,0,Rango_02,0,1,0,0,0,4,1
87650,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,22,0,Rango_SDO_01,1,Rango_02,0,0,4,1,18,0,0
69084,201208,0,F,Casado,1,Rang_ingreso_01,Lima,47,0,Rango_SDO_01,0,Rango_02,0,0,0,0,2,5,1
46447,201208,0,M,Casado,0,,Provincia,68,0,Rango_SDO_13,0,Rango_02,0,0,0,0,0,0,0
34947,201208,1,M,Soltero,1,Rang_ingreso_03,Provincia,30,,Cero,0,Rango_01,0,0,0,0,0,3,1
68884,201208,0,F,Casado,1,Rang_ingreso_01,Lima,26,2,Rango_SDO_01,0,Rango_03,0,1,1,3,7,6,1
90016,201208,0,F,Casado,1,Rang_ingreso_03,Lima,31,0,Rango_SDO_06,0,Rango_02,0,0,0,9,3,3,1
88663,201208,0,F,Casado,1,Rang_ingreso_04,Lima,37,10,Cero,0,Rango_02,0,1,1,0,0,6,1
91284,201208,0,F,Casado,1,Rang_ingreso_02,Lima,29,0,Rango_SDO_01,1,Rango_02,0,0,0,0,4,1,1
8619,201208,0,F,Casado,1,Rang_ingreso_04,Provincia,38,0,Rango_SDO_05,0,Rango_04,9810,1,0,0,3,2,0
17889,201208,0,F,Casado,1,Rang_ingreso_06,Lima,34,8,Rango_SDO_01,1,Rango_03,170,1,3,9,15,3,0
71058,201208,0,F,Casado,1,Rang_ingreso_04,Provincia,29,5,Rango_SDO_01,0,Rango_03,0,1,0,0,0,2,1
15347,201208,0,F,Casado,1,Rang_ingreso_01,Provincia,70,0,Rango_SDO_05,0,Rango_01,0,0,0,0,0,1,1
89017,201208,0,F,Casado,1,Rang_ingreso_07,Lima,46,8,Rango_SDO_07,0,Rango_04,0,1,18,0,19,7,1
85249,201208,0,F,Casado,1,Rang_ingreso_05,Provincia,25,3,Rango_SDO_06,1,Rango_05,24320,1,0,2,3,2,0
10692,201208,0,F,Casado,1,Rang_ingreso_06,Lima,27,3,Cero,0,Rango_02,1190,1,1,2,0,3,1
37897,201208,0,F,Casado,1,Rang_ingreso_04,Lima,37,0,Rango_SDO_04,0,Rango_02,0,0,3,0,0,1,0
8573,201208,0,F,Casado,1,Rang_ingreso_01,Lima,31,3,Rango_SDO_05,1,Rango_02,0,0,8,2,27,0,0
275,201208,0,F,Casado,1,Rang_ingreso_04,Lima,29,8,Rango_SDO_04,1,Rango_02,0,0,1,0,8,3,1
39545,201208,0,F,Casado,1,Rang_ingreso_05,Lima,35,3,Rango_SDO_03,1,Rango_02,0,0,4,3,9,5,1
16244,201208,0,F,Casado,1,Rang_ingreso_03,Lima,37,0,Rango_SDO_01,1,Rango_02,0,0,0,2,4,0,0
73622,201208,0,F,Casado,1,Rang_ingreso_03,Lima,24,1,Rango_SDO_02,0,Rango_04,6660,1,0,0,0,2,0
28847,201208,0,F,Casado,1,Rang_ingreso_02,Lima,26,7,Rango_SDO_01,0,Rango_02,0,0,0,0,18,0,0
5651,201208,0,F,Casado,1,Rang_ingreso_02,Lima,24,4,Rango_SDO_01,0,Rango_02,0,0,0,2,3,1,1
60756,201208,0,F,Casado,0,Rang_ingreso_03,Provincia,58,0,Rango_SDO_03,1,Rango_03,0,1,0,0,0,0,0
65474,201208,0,F,Casado,1,Rang_ingreso_04,Lima,31,7,Rango_SDO_04,1,Rango_04,3630,1,0,20,22,2,1
11919,201208,0,F,Casado,1,Rang_ingreso_04,Lima,26,0,Cero,0,Rango_02,4280,1,1,0,1,5,1
38175,201208,0,F,Casado,1,,Lima,22,2,Rango_SDO_07,0,Rango_03,0,1,1,1,0,1,0
76936,201208,0,F,Casado,1,Rang_ingreso_03,Lima,34,0,Rango_SDO_01,1,Rango_02,0,0,0,0,22,1,1
63970,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,27,0,Rango_SDO_04,1,Rango_02,0,0,0,8,0,2,1
40826,201208,0,F,Casado,1,Rang_ingreso_01,Provincia,37,6,Rango_SDO_09,0,Rango_02,0,0,0,0,0,1,0
77820,201208,0,F,Casado,1,Rang_ingreso_01,Lima,42,0,Rango_SDO_01,1,Rango_02,0,0,0,0,1,5,1
48567,201208,0,F,Casado,1,Rang_ingreso_01,Provincia,35,0,Rango_SDO_01,1,Rango_02,0,0,0,0,1,4,1
67408,201208,0,F,Casado,0,,,,1,Rango_SDO_02,0,Rango_03,0,1,0,0,7,0,0
15959,201208,0,F,Casado,1,Rang_ingreso_06,Lima,31,2,Rango_SDO_03,1,Rango_02,0,0,0,0,12,0,0
68863,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,24,,Cero,0,Rango_02,40,1,0,0,0,4,1
15558,201208,0,F,Casado,1,Rang_ingreso_01,Lima,71,0,Cero,0,Rango_01,0,0,0,0,0,5,1
85871,201208,0,F,Casado,1,Rang_ingreso_02,Lima,45,5,Rango_SDO_01,0,Rango_04,2110,1,3,0,1,5,1
63034,201208,1,F,Soltero,1,Rang_ingreso_05,Provincia,33,0,Rango_SDO_02,0,Rango_02,0,0,0,0,2,4,1
54413,201208,0,F,Casado,1,Rang_ingreso_03,Lima,27,4,Rango_SDO_05,1,Rango_04,0,1,0,26,14,0,0
95957,201208,0,F,Casado,1,Rang_ingreso_01,Provincia,49,0,Rango_SDO_02,0,Rango_02,0,0,0,0,0,2,1
62178,201208,0,F,Casado,1,Rang_ingreso_07,Provincia,34,0,Rango_SDO_04,0,Rango_03,16700,1,0,0,1,2,0
42947,201208,0,F,Casado,1,Rang_ingreso_02,Lima,24,0,Rango_SDO_01,1,Rango_02,0,0,0,0,13,3,1
23973,201208,0,F,Casado,0,Rang_ingreso_02,Lima,,0,Rango_SDO_02,1,Rango_02,0,0,0,0,18,0,0
97214,201208,1,F,Soltero,1,Rang_ingreso_02,Provincia,40,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,2,1
12239,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,38,7,Rango_SDO_04,1,Rango_03,0,0,0,0,7,3,1
73164,201208,1,F,Soltero,0,,Lima,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
99880,201208,0,F,Casado,0,Rang_ingreso_04,Provincia,26,0,Rango_SDO_04,1,Rango_02,0,0,0,0,5,0,0
96240,201208,1,F,Soltero,1,Rang_ingreso_02,Provincia,35,0,Cero,0,Rango_02,0,0,1,0,0,0,0
85058,201208,1,M,Soltero,1,Rang_ingreso_01,Provincia,30,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,1
92456,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,27,0,Cero,0,Rango_01,0,0,1,0,2,2,1
55409,201208,0,F,Casado,1,Rang_ingreso_01,Lima,62,0,Rango_SDO_08,0,Rango_03,0,1,0,0,5,3,1
8133,201208,0,F,Casado,1,Rang_ingreso_06,Provincia,34,5,Rango_SDO_03,1,Rango_04,6990,1,1,21,22,6,1
47592,201208,0,F,Casado,1,Rang_ingreso_03,Lima,32,0,Rango_SDO_03,0,Rango_02,0,0,1,0,5,2,1
39675,201208,1,F,Soltero,1,Rang_ingreso_05,Provincia,25,4,Rango_SDO_01,0,Rango_03,810,1,1,0,17,3,1
19421,201208,0,F,Casado,0,,,,0,Rango_SDO_02,0,Rango_03,0,1,0,0,1,0,0
79895,201208,0,F,Casado,1,Rang_ingreso_01,Lima,21,0,Rango_SDO_01,0,Rango_03,5300,1,0,0,0,3,1
52061,201208,0,F,Casado,1,Rang_ingreso_08,Lima,45,9,Rango_SDO_04,1,Rango_02,0,0,0,2,6,2,1
39305,201208,1,F,Soltero,0,,Provincia,25,0,Rango_SDO_01,0,Rango_02,0,0,0,0,6,0,0
45354,201208,0,F,Casado,1,Rang_ingreso_05,Provincia,29,0,Cero,0,Rango_02,0,1,0,0,1,4,1
51421,201208,0,F,Casado,1,Rang_ingreso_03,Lima,38,8,Rango_SDO_01,0,Rango_04,5100,1,0,0,0,3,1
30443,201208,0,F,Casado,1,Rang_ingreso_03,Lima,33,0,Rango_SDO_01,0,Rango_03,0,1,0,0,0,3,1
42883,201208,0,F,Casado,1,Rang_ingreso_05,Lima,35,6,Rango_SDO_02,1,Rango_03,0,1,0,6,26,3,1
44318,201208,1,F,Soltero,1,,Provincia,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
92989,201208,0,F,Casado,1,Rang_ingreso_02,Lima,45,3,Rango_SDO_01,1,Rango_03,330,1,0,0,3,8,1
18362,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,62,0,Cero,0,Rango_03,7100,1,0,0,0,2,1
81514,201208,1,M,Soltero,1,Rang_ingreso_02,Lima,38,0,Rango_SDO_01,0,Rango_03,0,1,0,0,8,0,0
76500,201208,0,F,Casado,1,Rang_ingreso_02,Lima,30,0,Cero,0,Rango_02,2410,1,0,0,0,5,1
37659,201208,0,F,Casado,1,Rang_ingreso_01,Provincia,27,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,3,1
70860,201208,0,F,Casado,1,Rang_ingreso_05,Lima,23,3,Rango_SDO_01,1,Rango_04,4140,1,15,20,22,2,1
62,201208,0,F,Casado,1,Rang_ingreso_08,Lima,38,1,Cero,0,Rango_02,0,1,0,0,0,6,1
98710,201208,0,F,Casado,1,Rang_ingreso_07,Provincia,37,3,Rango_SDO_07,1,Rango_04,48340,1,2,0,12,1,0
44943,201208,0,F,Casado,1,Rang_ingreso_09,Lima,29,7,Rango_SDO_05,0,Rango_04,430850,1,3,0,0,3,1
30538,201208,0,F,Casado,0,Rang_ingreso_02,Provincia,20,0,Rango_SDO_02,1,Rango_02,0,0,0,0,6,0,0
93664,201208,0,F,Casado,1,Rang_ingreso_03,Lima,55,0,Rango_SDO_04,0,Rango_03,1800,1,0,0,1,4,1
65216,201208,0,F,Casado,1,Rang_ingreso_05,Lima,29,7,Rango_SDO_01,0,Rango_03,0,1,7,8,12,1,0
6823,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,35,0,Cero,0,Rango_02,0,1,0,0,1,4,1
87953,201208,0,F,Casado,1,Rang_ingreso_05,Lima,55,0,Rango_SDO_11,0,Rango_02,0,0,0,0,1,1,1
43034,201208,0,F,Casado,1,Rang_ingreso_02,Lima,39,9,Rango_SDO_01,0,Rango_02,25050,0,0,0,1,7,1
10133,201208,1,M,Soltero,1,Rang_ingreso_02,Lima,26,0,Rango_SDO_01,0,Rango_03,10760,1,0,0,0,4,1
64547,201208,0,F,Casado,1,Rang_ingreso_02,Lima,28,0,Rango_SDO_01,1,Rango_02,0,0,2,3,4,0,0
95487,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,55,0,Rango_SDO_13,0,Rango_02,0,0,1,0,0,0,0
45427,201208,0,F,Casado,1,Rang_ingreso_05,Lima,34,6,Rango_SDO_01,0,Rango_03,60,1,0,0,0,3,1
45814,201208,0,F,Casado,1,Rang_ingreso_08,Lima,49,3,Rango_SDO_11,1,Rango_03,0,1,0,0,14,1,0
16757,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,49,0,Rango_SDO_02,1,Rango_02,0,0,0,0,2,0,0
82311,201208,1,F,Soltero,1,Rang_ingreso_01,Provincia,32,0,Rango_SDO_01,1,Rango_02,0,0,0,0,8,1,0
45078,201208,0,F,Casado,0,Rang_ingreso_02,,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,0,0
87668,201208,1,M,Soltero,1,Rang_ingreso_02,Provincia,25,0,Rango_SDO_01,0,Rango_02,0,0,3,0,3,2,0
57686,201208,0,F,Casado,1,Rang_ingreso_06,Lima,22,2,Rango_SDO_03,1,Rango_04,0,1,0,0,31,2,1
9029,201208,0,F,Casado,1,Rang_ingreso_02,,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,15,0,0
68944,201208,0,F,Casado,1,Rang_ingreso_04,Provincia,64,7,Rango_SDO_04,0,Rango_04,0,1,0,0,18,3,1
12373,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,26,7,Cero,0,Rango_03,17190,1,0,0,0,3,1
95890,201208,0,F,Casado,1,Rang_ingreso_02,Lima,47,0,Rango_SDO_04,0,Rango_04,2770,1,0,0,0,1,0
81972,201208,0,F,Casado,1,Rang_ingreso_03,Lima,27,3,Rango_SDO_01,0,Rango_04,5620,1,0,0,0,4,1
22445,201208,1,M,Soltero,1,Rang_ingreso_03,Lima,30,0,Rango_SDO_02,1,Rango_02,0,0,4,0,9,2,0
36642,201208,0,F,Casado,0,,Lima,28,7,Rango_SDO_04,0,Rango_03,0,0,0,0,0,0,0
54552,201208,0,F,Casado,1,Rang_ingreso_06,Provincia,30,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,2,1
19886,201208,0,F,Casado,1,Rang_ingreso_01,Lima,41,0,Rango_SDO_03,0,Rango_02,0,0,0,0,2,0,0
54695,201208,0,F,Casado,1,Rang_ingreso_01,Provincia,27,0,Rango_SDO_01,0,Rango_02,0,0,0,0,1,0,0
15124,201208,0,F,Casado,1,Rang_ingreso_01,Lima,44,,Cero,0,Rango_02,0,1,0,0,0,3,1
12694,201208,0,F,Casado,1,Rang_ingreso_01,Lima,61,0,Rango_SDO_03,0,Rango_03,12590,1,0,0,1,4,1
4698,201208,0,F,Casado,1,Rang_ingreso_01,Lima,62,0,Rango_SDO_05,1,Rango_02,0,0,0,0,4,5,1
77049,201208,1,F,Soltero,1,Rang_ingreso_02,Lima,26,5,Rango_SDO_01,1,Rango_05,350,1,0,17,3,5,1
82317,201208,0,F,Casado,1,Rang_ingreso_02,Lima,21,1,Rango_SDO_07,1,Rango_04,0,1,2,2,4,0,0
61321,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,34,0,Cero,0,Rango_02,0,1,0,0,0,4,1
62466,201208,1,F,Soltero,0,,Provincia,27,0,Rango_SDO_01,0,Rango_02,0,0,0,0,1,0,0
5998,201208,0,F,Casado,1,Rang_ingreso_05,Provincia,28,6,Rango_SDO_01,1,Rango_03,0,1,0,0,2,1,0
8503,201208,0,F,Casado,1,Rang_ingreso_04,Lima,25,0,Cero,0,Rango_02,0,1,2,0,0,3,1
6495,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,56,0,Cero,0,Rango_02,0,1,0,0,0,6,1
32234,201208,0,F,Casado,0,Rang_ingreso_01,Provincia,44,0,Rango_SDO_10,0,Rango_02,0,0,0,0,0,0,0
87099,201208,1,M,Soltero,1,Rang_ingreso_03,Provincia,41,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,2,1
64787,201208,0,F,Casado,1,Rang_ingreso_05,Lima,28,9,Rango_SDO_02,1,Rango_05,37120,1,0,17,4,0,0
79463,201208,0,F,Casado,1,Rang_ingreso_04,Provincia,29,0,Rango_SDO_01,0,Rango_03,9890,1,0,0,1,3,1
74879,201208,1,M,Soltero,1,Rang_ingreso_02,Lima,49,,Cero,0,Rango_02,0,0,0,0,0,2,1
84758,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,22,1,Rango_SDO_01,1,Rango_04,730,1,0,0,22,1,0
74856,201208,1,F,Soltero,1,Rang_ingreso_05,Provincia,24,0,Cero,0,Rango_05,10640,1,0,0,0,3,1
7580,201208,0,F,Casado,1,Rang_ingreso_01,Lima,29,0,Rango_SDO_03,1,Rango_04,7950,1,1,8,9,5,1
11274,201208,1,M,Soltero,0,Rang_ingreso_01,Lima,22,0,Rango_SDO_01,1,Rango_02,0,0,0,0,9,0,0
935,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,27,1,Rango_SDO_05,1,Rango_05,9520,1,1,11,8,2,1
99980,201208,0,F,Casado,0,Rang_ingreso_01,Lima,29,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
54281,201208,0,F,Casado,1,Rang_ingreso_06,Lima,32,9,Rango_SDO_01,0,Rango_02,203890,0,0,4,1,5,1
68681,201208,0,F,Casado,1,Rang_ingreso_06,Lima,33,6,Rango_SDO_02,0,Rango_04,2980,1,0,0,0,3,1
91088,201208,0,F,Casado,1,Rang_ingreso_01,Provincia,27,0,Cero,0,Rango_02,0,1,0,0,0,5,1
71033,201208,0,F,Casado,1,Rang_ingreso_04,Lima,40,5,Rango_SDO_01,1,Rango_02,0,0,0,17,8,0,0
32771,201208,0,F,Casado,0,Rang_ingreso_01,Lima,21,0,Rango_SDO_04,1,Rango_02,0,0,0,0,16,0,0
13452,201208,1,M,Soltero,0,Rang_ingreso_03,Provincia,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,5,0,0
86187,201208,0,F,Casado,1,Rang_ingreso_02,Lima,51,0,Rango_SDO_01,1,Rango_02,0,0,0,0,9,1,1
79544,201208,1,F,Soltero,1,Rang_ingreso_03,Lima,38,0,Cero,0,Rango_01,0,0,0,0,14,5,1
22751,201208,0,F,Casado,1,Rang_ingreso_04,Provincia,45,,Cero,0,Rango_02,11550,1,0,0,0,2,0
66882,201208,0,F,Casado,1,,Provincia,33,0,Rango_SDO_02,0,Rango_02,0,0,0,0,1,1,1
12390,201208,0,F,Casado,1,Rang_ingreso_05,Provincia,26,1,Rango_SDO_01,1,Rango_02,0,0,3,0,3,0,0
16286,201208,0,F,Casado,1,Rang_ingreso_01,Lima,39,0,Rango_SDO_01,1,Rango_02,0,0,0,1,4,0,0
16791,201208,0,F,Casado,0,,Lima,27,0,Cero,0,Rango_01,0,0,0,0,2,0,0
5190,201208,0,F,Casado,1,Rang_ingreso_02,Lima,30,1,Cero,0,Rango_02,0,1,0,0,0,6,1
88234,201208,0,F,Casado,1,Rang_ingreso_03,Lima,23,0,Cero,0,Rango_02,0,0,0,0,0,3,1
85546,201208,0,F,Casado,1,Rang_ingreso_06,Lima,30,7,Rango_SDO_02,0,Rango_03,1180,1,2,8,24,6,1
29868,201208,0,F,Casado,0,Rang_ingreso_01,Lima,20,1,Rango_SDO_07,1,Rango_02,0,0,0,0,15,0,0
36641,201208,0,F,Casado,1,,Lima,43,0,Rango_SDO_06,0,Rango_01,0,0,0,0,0,0,0
22270,201208,0,F,Casado,1,,Lima,34,0,Rango_SDO_03,0,Rango_02,0,0,0,0,13,3,1
38918,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,27,2,Rango_SDO_02,1,Rango_04,70,1,2,24,23,1,0
48770,201208,0,F,Casado,1,Rang_ingreso_03,Lima,24,5,Rango_SDO_01,0,Rango_02,0,0,1,4,3,3,1
93615,201208,1,F,Soltero,1,,Provincia,32,0,Rango_SDO_01,0,Rango_02,0,0,0,0,4,0,0
17766,201208,0,F,Casado,1,Rang_ingreso_04,Provincia,27,0,Cero,0,Rango_02,0,0,0,0,0,4,1
39557,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,31,0,Rango_SDO_01,1,Rango_04,6200,1,0,0,4,5,1
63214,201208,0,F,Casado,1,Rang_ingreso_04,Lima,27,4,Rango_SDO_02,1,Rango_05,2970,1,6,12,8,5,1
43772,201208,1,F,Soltero,1,Rang_ingreso_09,Lima,29,6,Rango_SDO_01,0,Rango_05,75640,1,0,0,1,1,0
11167,201208,0,F,Casado,1,Rang_ingreso_01,Lima,28,4,Rango_SDO_01,0,Rango_02,0,0,1,8,1,3,1
48733,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,48,3,Cero,0,Rango_02,0,1,0,0,0,2,0
30795,201208,0,F,Casado,0,,Lima,46,0,Rango_SDO_07,0,Rango_02,0,0,0,0,0,0,0
67945,201208,0,F,Casado,1,Rang_ingreso_01,Lima,26,0,Rango_SDO_01,1,Rango_03,0,1,0,14,10,1,1
92286,201208,0,F,Casado,1,Rang_ingreso_05,Lima,23,0,Cero,0,Rango_02,0,1,0,0,0,3,1
1367,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,23,0,Rango_SDO_04,1,Rango_02,0,0,0,0,4,0,0
90718,201208,1,F,Soltero,0,Rang_ingreso_05,Provincia,26,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,0,0
6255,201208,0,F,Casado,1,Rang_ingreso_04,Lima,27,2,Rango_SDO_01,1,Rango_02,0,0,4,0,7,0,0
67328,201208,1,F,Soltero,0,,Provincia,64,0,Rango_SDO_02,0,Rango_02,0,0,0,0,0,0,0
19935,201208,0,M,Casado,1,Rang_ingreso_06,Provincia,37,6,Rango_SDO_14,1,Rango_03,0,1,1,16,4,0,0
45154,201208,0,F,Casado,1,,Provincia,34,0,Rango_SDO_11,0,Rango_02,0,0,0,0,0,0,0
14353,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,30,3,Rango_SDO_01,1,Rango_04,2180,1,0,9,10,3,1
