,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12
815,6eb92d15aa661a21cdd71a446eacb4ec09e563655cca20d434c062f877b1a5ab,121,386,179,34.0,1,1192.0,0.0,801.0,41.0,0.0,21,19
1618,34f20685b2aaf29d87fa27c098737a8add66f6f0457a32f10a5780f4d8f26d11,0,3218,150,27.0,0,488.8,0.0,0.0,55.0,555.0,16,8
1763,1539fa3c8030777f35e98b8f90bd77eb9c86208f947f24b678235aecc82c12ac,165,3564,136,24.0,1,894.72,0.0,488.0,28.0,0.0,16,24
1321,cf11a50d85dc5f5e99b916f897c3799f30310ed4c53a7ffc9a6705eff963e5dc,0,1008,83,42.0,0,850.0,0.0,787.0,38.0,608.0,16,20
984,e2ce79c84c9c3d46f5cec7b81204a025daa113d5f77c5facd1b925ed31e5c1d4,5,384,59,58.0,1,0.0,0.0,0.0,-999.0,314.0,21,19
1044,9eb92a1889047a711493d119bde6b745eba6c20d2381e3dad51f097de6d06f46,0,2064,83,65.0,0,469.28,0.0,646.0,31.0,689.0,16,20
4460,41dbdcc94681a46f519308dce9afd624ec3c0e0c5aa72bd3dac3157f9ae6574d,179,3564,17,26.0,1,0.0,0.0,0.0,-999.0,0.0,55,61
2933,92ff956570cdfbce0515b18c0a26638ab5039113dd91166435545686e37e4ee1,181,3564,316,46.0,1,0.0,0.0,0.0,-999.0,0.0,56,2
461,8692b2c8139f782e6759137622dd18a0ae289ce0cabbae83106a897a707f9fd4,0,27,70,78.0,1,0.0,0.0,0.0,-999.0,554.0,56,38
4270,326589bca640c83fa159f9348e96e4cd0eda9421a9b0c3e92f6fbe4c393a8dcb,0,3083,34,28.0,1,4063.59,0.0,544.0,102.0,338.0,56,51
5717,954156e439aaec5fc30d77def878198a8c3f5115f209ad54812f984c3155e141,30,605,37,37.0,1,2834.23,0.0,505.0,169.0,14.0,56,38
4558,d0cbd4917c9c6518cde293f387270f72c9f80395b6b45a728206bada7bf11bbe,0,333,167,26.0,0,500.0,0.0,589.0,99.0,56.0,56,38
5854,4556e37b66cf84f1f2bc06d298a181e4c7c0d3df55aedda7ee0c2567cedf66a9,0,2063,144,75.0,1,0.0,0.0,0.0,-999.0,510.0,56,51
5168,add2881df8e13f3f0e43c59f1c404229959ac3fb9970a9fc90b1d8e82b0c9361,0,1747,267,38.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
876,4cf47ad8c7342042ca8f7ebbc849a082d331bf8672952f7ff36135ac3a99380b,60,1941,81,29.0,1,0.0,0.0,0.0,-999.0,0.0,21,19
2469,1b870effeef46d54ff8b723603927db88e1f3e68b28dad071db48f28db938631,0,383,17,61.0,1,3064.0,0.0,934.0,202.0,379.0,55,61
1807,f4138994ecf67b470504ad1559efd09921ac500c8809f44b32d01021fe7dd8fe,0,2056,83,69.0,0,0.0,0.0,0.0,-999.0,0.0,16,20
4086,b7abe43fe190b7be667259207da1443ca95a9dcb3ccf1fe197e6d13283928907,180,3564,242,30.0,0,512.0,0.0,505.0,49.0,0.0,56,26
3445,393184b28bc121422a8a92d28ca76ab5815410d5a7e30d19b5368acdd79349e2,0,1807,37,38.0,0,1441.84,0.0,809.0,98.0,245.0,56,38
170,a552f5245e8051d211a97625ab5ccb9cd9e921e5440f39144e4c07d03f074e24,152,1214,234,42.0,1,530.4,0.0,0.0,63.0,0.0,21,45
2606,6cf56b4ea209e00da3762013727085e64b71b0735b936438097ad1100cf0e675,0,2786,69,53.0,1,0.0,0.0,0.0,-999.0,13.0,56,15
22,29b60aa72f667427caf7d003dc43dae3ff48fa7a2a98fcf00022dde9f0bc652f,0,3520,146,45.0,0,922.48,0.0,0.0,59.0,33.0,56,38
2119,79cc7b9dbfea67b8fb6d35fc9cb8c11190539d5aacb0e847e7bb177fce12d142,0,1865,186,47.0,1,4687.23,0.0,906.0,-999.0,507.0,39,39
240,f5090774026ab69cbe85bd6561a7daf38422c8bf8903f6e23a3be063048888b2,0,3564,28,50.0,1,0.0,0.0,0.0,-999.0,0.0,21,19
887,a17e50290417c925998dbdaeaa1c1214eb8f89debd2fb4c08e0fc59dea792eb5,60,2842,8,29.0,1,0.0,0.0,0.0,-999.0,144.0,56,51
1130,4ac2fda22aa618c3d38b7842613df075586c8c4cdb98ccababb11cf9f8d98681,30,3357,167,53.0,1,982.31,0.0,812.0,121.0,1.0,56,38
4078,55e9922397d123f89b0bb7eefb5e094696edfc6401b2185c3aaf90f3571b4bda,0,2481,106,30.0,0,500.0,0.0,622.0,2.0,5.0,56,49
5291,b15dc5c4736c00e550b9c0ffad689d4f4e9fd7aa8de74fd8df2a168da9023626,53,1851,8,52.0,0,0.0,0.0,0.0,-999.0,3.0,56,51
5455,de0d67b243034621dcf6d993538a2fab0423b958a8069d4073c49d32a3c2ff28,59,1821,219,64.0,0,0.0,0.0,616.0,-999.0,217.0,56,38
1895,adccfd4d89081ef76b7347236e0277d06de2bead72261b53ee373a97b2a6ef56,0,1068,310,32.0,1,0.0,0.0,0.0,-999.0,0.0,13,72
1317,c18add46d8208597730d5fb0d8346abdaba9b44224e1749ff50c9a46616c9468,180,1804,167,42.0,0,428.0,0.0,537.0,68.0,0.0,56,38
2594,c95229ea35b4fd6e608977431d41dc94b5c5fcadf4be7b872e8da43eacce3f0b,10,1080,35,55.0,0,0.0,0.0,682.0,-999.0,167.0,56,38
2709,3c0a193245f62cd450efb2b8e0aa8c9daaa43732d939e7215e3073554cf45c7a,0,2774,35,51.0,0,0.0,0.0,590.0,-999.0,707.0,56,38
2144,19e0488535346da95b4f882aa3b04de80d287269587939993449c51da872157c,0,3110,316,44.0,1,800.0,0.0,862.0,70.0,172.0,56,2
3288,9a298f31edb1c5dca39b99a8fa7ee281bd5ff3ae5c7e2d789b2da38662ad0877,60,1186,8,43.0,0,2821.69,0.0,675.0,66.0,287.0,56,51
2151,0d8d9f4fb946ad043fe4a4f863ce88bcaa98d0055c27843a71286c1263e2e4b8,152,3564,210,43.0,1,2816.0,0.0,491.0,132.0,0.0,39,37
5175,94719aae3396f2ee28e1239574ee6ec5e3d0548c5e84d6fc9542b2e04c60c09d,0,2973,120,72.0,1,0.0,0.0,0.0,-999.0,0.0,80,72
386,05853e89d89e1e1b98fdabef5ecbf1c9fc367f78a45471850b1cd5613890067c,0,27,67,75.0,1,0.0,0.0,0.0,-999.0,538.0,6,63
4582,7025851c9162056af7bab99c339ca28f3f4302e7e9230def6698c060cdbd3414,30,617,216,24.0,0,621.0,0.0,509.0,12.0,0.0,55,70
88,644875518dbf59e3effd05dbf7939a8eb1a2efec1d736e409c8f94eacb92a444,0,713,72,55.0,1,1776.0,0.0,693.0,76.0,529.0,6,64
1063,6ec5d70dec94f80eb1b3b41a44d035545c3844def0aaca17cfd761ea68d645ea,0,42,83,70.0,0,0.0,0.0,0.0,-999.0,786.0,16,20
1108,e8917e4c652fff6ae14a52d4c298080ba3aeb475d2f358cc413a9a12abad2a6f,157,996,40,57.0,0,1000.0,0.0,859.0,124.0,0.0,16,6
4235,00fa5e26b435e73d5ce1ca22b4e8ad18460de85177fe4f9e96e463db30684d8f,0,1623,10,28.0,1,5000.0,0.0,891.0,65.0,395.0,56,38
5735,4728cf4ebf2112fca0f1014d31d98244b4327003b7f0d2d0e2265c9a77f95d15,0,1842,167,46.0,0,0.0,0.0,0.0,-999.0,510.0,56,38
3254,0ba14dc3ddff3dee0b93c154b9729792f0bf945658031c95a618c968876000a8,0,2118,267,42.0,0,6000.0,0.0,776.0,106.0,539.0,56,38
2884,de44fab993907c6d2cbe2b643bfb9ebe45046979ff7c860450d7cc02657f7766,33,305,37,47.0,1,0.0,0.0,0.0,-999.0,454.0,56,38
5784,e77524d78125814eda0d73dff72402a8464c7fecd4f596110d664dab96e587b7,71,3564,146,54.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
1711,e5037a241ecedc6a6e8cfd208d4985f61203a7e08d21ac036078a6a380dd0ee4,0,375,213,24.0,0,550.0,0.0,552.0,48.0,165.0,56,38
4784,805b3501e3c41d48cafe2286505d07788675518059128936664f6044477e38ef,180,1844,291,52.0,1,3100.0,0.0,528.0,66.0,0.0,56,13
4426,78dd73ad01f999710c7205ee193a3051e03d171aa5131884eed493a88a98b634,60,2637,33,26.0,1,809.05,0.0,455.0,72.0,0.0,56,51
4494,827916a0a1367ccd515d377ec830235c3d5e802624133c67f2a90991cfe71b94,0,1450,316,25.0,1,565.76,0.0,646.0,52.0,97.0,56,2
1543,bcc6ad1db0bf841ac968340c1477e18866c9842b0cd9be7d5ac32cd973cc32c0,0,1815,88,32.0,1,2482.08,0.0,708.0,113.0,637.0,16,21
4068,bd7f0e1efb6f87a37b2686ec66a6d565349bd2e6ed35d4c2d91edd81cbbb0b93,30,1815,8,31.0,0,2506.59,0.0,304.0,93.0,0.0,56,51
3524,1bddc8a84fb1985bc938072066967656d9584e1a78f52d622a235570dcedc078,30,1815,167,37.0,1,3289.25,0.0,818.0,-999.0,0.0,56,38
5383,7bbdbfeccb388b265ee96cb52ab354e9deaa1d048a40dec72063027bbebaf05d,33,3564,10,46.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
4015,1c66e1ab1b7c0157ee6db2b9f7cde73651f05953d5367f0e642b5376a0802363,66,1738,146,31.0,0,0.0,0.0,368.0,-999.0,32.0,56,38
3871,f200ffe0d637e301bea8b63aba176ff31004e8374e5c7bd3b6472b798f600e46,0,973,17,32.0,0,1029.5,0.0,738.0,84.0,487.0,55,61
2458,c130a9d95a03e1efbbf6190bed0cb4f66ab56c3db46b7da05101f0b787794665,5,2060,208,68.0,0,0.0,0.0,0.0,-999.0,569.0,21,19
185,97093794b97c0765fb55836be9d639eb5cc2ec4b438a481b7891c09daa258192,180,1934,300,46.0,0,500.0,0.0,728.0,114.0,159.0,56,38
1650,a1a6578f199d6a3cb85ca8219405009b8b50847eaf7ed106a041ec10f8bcf118,119,3564,37,27.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
1133,303226b8e52034fe388c8ef98fe04e02a0b2d971160045320957c3ef7ea29a19,0,2590,83,55.0,1,0.0,0.0,447.0,-999.0,153.0,16,20
5600,16415326c1198a8860826683b552551c6754de97cfc886046b542ccfb0a8cae9,0,3439,35,52.0,0,0.0,0.0,601.0,-999.0,387.0,56,38
2037,aa0ad3d4b9492a9c2db59b88854a3caf753a7036cbf6cd019203f7c39a04be43,30,422,256,35.0,1,2300.0,0.0,826.0,55.0,211.0,56,51
1139,685f3c54168d542c030548b7e44f6b7faa167da7feacd79ece70405ade385cd1,30,1815,83,55.0,1,3295.75,0.0,913.0,146.0,0.0,16,20
4189,0ce62e1d4bcf979f9c09e44f5434c873b79a0bdd2d201334c5ba11ec60e9e4a6,30,1099,167,29.0,1,800.0,0.0,596.0,83.0,0.0,56,38
5715,da3d2a63f3553494100b06e439f96dcdcd67d8c34e0a550061f30eba8fcf4394,0,1815,201,40.0,0,2750.08,0.0,0.0,321.0,154.0,39,17
963,870f7c1cdafda0e30b2e2a4245557ddb45ed999095eb5e2102c4e9771154823e,0,2524,256,56.0,1,0.0,0.0,632.0,-999.0,366.0,56,51
582,b7a7e8c547a0c7a74ecda50090fa5e23dd0b91dcbdaaa6b9a44bf1060c95868d,0,1723,316,30.0,0,550.0,0.0,517.0,41.0,106.0,56,2
1197,5fa6968d655140ff2a48104d26ec4c2c5cd9c49d8fe88e06577b16ee025b191b,0,1093,241,50.0,1,2373.5,0.0,533.0,182.0,1.0,16,5
813,047b039dcd9437802a09ad248bee27f3cc63f04497eee2d962920f0ff3c01086,60,2134,59,34.0,0,1557.83,0.0,609.0,133.0,0.0,21,19
2752,bb450d14cfe63727f7f05d83ebd1555db5c73b85c40b2d6cdebf499fb6754912,0,3564,144,49.0,0,0.0,0.0,0.0,-999.0,419.0,56,51
1665,5dcb3aca31fb287e19a33c27caa55b639269a30e3ec6fde1e9275eeba5d41065,30,915,248,26.0,1,721.76,0.0,381.0,40.0,111.0,16,46
2560,9f2b670a08b19e59f4b2e47ec57ce25c4bb2c498a31fa7d406ba87c5e1d7c1aa,66,3235,256,56.0,1,5382.77,0.0,803.0,125.0,318.0,56,51
2435,781fcb6227fc76aaa57bb560ea5731be4dc2564384c4e8000b6e0f85ece61ea7,0,576,17,74.0,1,0.0,0.0,0.0,-999.0,538.0,55,61
515,a25a3d3008824078214ff56be4674299e6258aed484a1f9da9e8fe9b4c7313b5,0,1548,300,38.0,0,530.4,0.0,748.0,41.0,0.0,56,38
2818,bed626d2d74d14f97979385db5148b36c289f5f13d8f1d148b24b69db43d91ca,96,2532,300,50.0,0,0.0,0.0,0.0,-999.0,0.0,56,38
3547,651d8774c0d31563ad838cba4bd98a032b18ca20b2716e04f42b74eeca353e89,0,3066,17,37.0,1,842.29,0.0,551.0,31.0,243.0,58,2
3285,1f31dc22fe45ed56cb349d335a921e4c7ba9a5971e29d8a35682b9dfbc20bfdf,0,3059,140,41.0,0,600.0,0.0,673.0,69.0,219.0,58,18
4795,c9cd72a506d257f81bb3166b15109346fb84afc9796140610c902401470f499a,0,2213,285,56.0,1,0.0,0.0,0.0,-999.0,492.0,77,54
2741,b40ad30c5af7452020038cce13d884a83a2ffb32021c54caad51a9349e61ac0a,0,1181,316,54.0,1,3229.26,0.0,883.0,326.0,206.0,56,2
2240,7ad9ea5dd6ec6c863cef03573bae8cbc54b90a3e3d888286bffcb86ea2fe62cc,0,69,167,77.0,1,0.0,0.0,0.0,-999.0,786.0,56,38
580,878bec1f7cbdc2b21826586235ff5669d846d404e280a723e5c504b31ebad47c,0,1401,65,30.0,1,122021.69,0.0,817.0,128.0,514.0,16,8
893,4e1a972d9eae8957651c2c0fce4b174755ca2f366f0bb11d83084a19800e79fb,30,3564,81,28.0,1,593.28,0.0,795.0,24.0,50.0,21,19
3618,71d01d67a63bf43a5735c20868f03fbf402cacdd6e594a37a77231f91c70bd9a,30,1815,256,36.0,0,2284.5,784.5,808.0,104.0,159.0,56,51
5009,90c4d9636a32c2ecd3f8c1b89357ac725db9b73fa7f4b8afd601699f97f1af93,0,1261,52,33.0,1,488.8,0.0,929.0,89.0,587.0,77,54
4225,3f1941ba826b316083276a9b4f7839144094499bcfcd0a35270b0e4373d8ca93,121,3108,146,29.0,0,1000.0,0.0,402.0,62.0,106.0,56,38
3013,1e20ab222cbe04a2affcc34e86969de3971189859ce6002731d7207e022b85c6,0,2462,8,56.0,0,0.0,0.0,742.0,-999.0,305.0,56,51
2566,441f7be271bb05efcfe8e47af15b108b390975ccfe3b6aa264324ff310a7ef41,0,678,37,55.0,1,0.0,0.0,789.0,-999.0,591.0,56,38
3061,8b88c89940571436b923cbf19a897e3dd700fe7cbe2946809579b8113a79c44d,0,380,146,50.0,0,0.0,0.0,826.0,-999.0,524.0,56,38
3700,05191f286c1f30ce4177ab3b0bb96b1ae5862cd9b35c56edbb94b3f810e84fec,30,1602,239,34.0,0,619.83,0.0,0.0,44.0,3.0,56,38
4018,29d571d3c1b857b81f7adc6d5c9dfa30e1c58a706a9b4d12c645672595958b31,0,3564,17,31.0,1,530.4,0.0,881.0,73.0,255.0,55,61
2815,79123913479db40cf860c30d9a3edf85e2f532fa51eed45f04010148a87fdd34,33,3564,17,48.0,1,0.0,0.0,0.0,-999.0,0.0,55,61
802,529f366a90d3e0becb702b8947a1f7f37baf391118638b2dc252eae95745b350,60,1214,234,35.0,1,488.8,0.0,0.0,26.0,0.0,21,45
3208,b984dccc25958e8603da8f175dbcdaaedc0efab223dd587788424b831a86408c,0,499,135,44.0,0,513.76,0.0,853.0,75.0,237.0,56,26
3387,9689074c6caaadbf78fab4ac0a960abe87f9773c3255bcd2ff8009dfff1240bd,0,3128,17,40.0,1,0.0,0.0,447.0,-999.0,355.0,58,2
303,e29c39cc3fd4127290fd59ac8e1f2e9174ec77cd72f9e1d2ef9236cde254218a,0,3176,83,49.0,0,0.0,0.0,0.0,-999.0,0.0,16,20
385,a9180381be73798e5bd6e0579a68661a6bd6203bebfa0eddf6118aff79ab6ab8,0,2065,67,75.0,1,0.0,0.0,0.0,-999.0,569.0,6,63
5501,6df8522abca4d08ef0093f14adbc8a9068184979fbce8ad3d7f7d05231606749,0,1933,10,44.0,0,0.0,0.0,761.0,-999.0,647.0,56,38
1444,14370e7f9dcfc2b84683632f273e15def4fa607f4a3b82061e6dc5eb761569a3,5,420,300,37.0,0,0.0,0.0,0.0,-999.0,13.0,56,38
1004,b7f68950d1f7993d6b8180cc4070c206f0064c79b62d4a95b542bc3df0456d42,0,1131,144,50.0,0,0.0,0.0,634.0,-999.0,495.0,56,51
5557,ffafd4f96ce5532200acbd717309ff8b0411be39a3474354c414c112f67a49d1,0,1046,146,46.0,1,0.0,0.0,787.0,-999.0,488.0,56,38
5620,b672dc4f95df165d6d58b854111ea31605bbc52d0cb0c0a01153570788ab9c6e,0,604,219,37.0,1,0.0,0.0,772.0,-999.0,595.0,56,38
2780,a7e3aec3a6fa7e95aa33a7155620e5d96b789b5872efde66b4828b509e476fec,65,3564,145,49.0,0,0.0,0.0,0.0,-999.0,0.0,56,2
3501,f9bb84c50061351808098966ac95eefc17ca2406127155d4edd21fdf711b81a2,89,3564,211,37.0,1,1152.8,0.0,461.0,79.0,0.0,56,51
2380,3d5487117a98a7c42b45fe8af7512b739bdfaf23adef71d114407c85f876648c,180,2647,27,52.0,0,0.0,0.0,0.0,-999.0,305.0,56,26
3578,0c88cead4a7c9e2ea3ea3df796697476f6a4961297ab30467016011de88c3341,0,3372,167,36.0,0,600.0,0.0,800.0,122.0,209.0,56,38
1186,0f10f75cd9b3c98540e8e8648758031162b572013b2766cd8ce01b1ea7710722,0,1833,4,50.0,1,7324.77,0.0,944.0,124.0,582.0,16,16
448,99c9efc94e7288152c33273ca58f85156e07604dbcb4689081a47bb1075f7218,60,1815,2,44.0,1,1629.0,0.0,665.0,-999.0,0.0,19,0
5938,09f836ae7eba776dd4bf5d1570ffadb734abe3ba33cc74c5c8f1e936e82efa7d,60,319,35,43.0,1,0.0,0.0,0.0,-999.0,283.0,56,38
330,6e7cd85ff224bef9156a6b69f2c21a8d9003742aa298f6b7ecfa3d7b6f24ca42,50,2557,8,38.0,1,0.0,0.0,0.0,-999.0,443.0,56,51
1073,8f08a47076978df2a99a83522ea11dabe29a50984a1c15c1a870fb03da245bbb,2868,1815,144,63.0,0,0.0,0.0,0.0,-999.0,0.0,56,51
2954,2cf0db610b74644996ffe1ba98a8b548d4479860de514c0ee3f9f2a863aae380,33,3564,35,47.0,0,0.0,0.0,0.0,-999.0,4.0,56,38
1838,1bbcd0aee3b16b645bb2b6380e7c7ad1d7b009c88e0cee7c70107b70bffa4781,210,2657,146,22.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
3122,97e4855010af84e17fb346bb711720ae4c4fd59ba0c56e0a971058aeb98a7a4c,124,3206,267,43.0,0,0.0,0.0,0.0,-999.0,0.0,56,38
3505,40b0572a3b1a139bc020a5feb96cd8b9b0e4e84a1507ff75bcc9b045c554e636,30,1693,316,37.0,0,567.44,0.0,545.0,53.0,1.0,56,2
4430,a25c562a889afb8ddd2449939b979bcbd1d58f5bdf156a6eccc3daea6ba1c46d,0,2590,209,26.0,0,800.0,0.0,643.0,23.0,787.0,58,2
3801,113334c572082829d28b81f096f61bc6c065351f29591ca6e133d1d4bcbca74e,0,2710,17,33.0,0,661.0,270.0,852.0,108.0,15.0,55,61
5391,9eef659e840fdba3e70c3696a2a28b6fbd7a997a40723740c68abecbfbf76806,0,1472,256,45.0,1,0.0,0.0,0.0,-999.0,0.0,56,51
3213,71c6751ee46dac8b3cff3ee9b192d86d379199be700c575515e1ef97cfc3a731,30,1815,263,44.0,0,2025.0,0.0,0.0,168.0,0.0,56,49
4559,5f3214f328f6bb58a28960c021b500feafa0355100db5b1bc8fa7613ff604885,0,3348,135,25.0,0,530.4,0.0,380.0,18.0,297.0,56,26
5382,18e04914dfb04fd6d64eb479fa30bdcf0f697030084076387b9a9d546622b699,93,937,267,67.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
938,44acf20c5cf93e8e08940e1744fd85007e980944b0c8b03b40414d8378e681fd,0,2222,59,24.0,1,603.2,0.0,709.0,12.0,280.0,21,19
1654,aafb66606e3a977c4e805b81db643d8ec0bece872f6ec4b20526c774ae2a080a,0,17,286,77.0,1,0.0,0.0,0.0,-999.0,760.0,16,8
4466,4a0aa7449db50d39ea6cd3e15a6a44921cfc861ae4ea7d167f3e49850a8405b8,60,451,10,26.0,1,1070.93,0.0,593.0,55.0,159.0,56,38
5571,6ee488dae32957afa256f95ad9aa0827f7482c2ab6576d8222c95805e12af4b5,33,1803,256,51.0,1,0.0,0.0,0.0,-999.0,514.0,56,51
4504,7b6db07db19d987923430bf240e35144acfcf992bdb9048144acbe1cdda481b9,544,223,169,32.0,1,600.0,0.0,813.0,63.0,0.0,56,13
5980,8d0e6a7311ecd883cb4ba48d34db9d3ef124c70dd74854eab2fca616daff5f3e,0,1330,146,25.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
4975,ef2dc34b7a3404546fc1d5343b887dbeefea0f266d2960849c0a12219b33f172,60,3564,2,36.0,1,0.0,0.0,0.0,-999.0,0.0,19,0
2452,420914ed56fdd0a10dd5b032bb367a9bbf3bab0577e95db0bbc3119e397b1a81,0,658,70,71.0,1,0.0,0.0,0.0,-999.0,510.0,56,38
3747,84f67b68f245df58dfbca6c1a8714ac0f8487756736759e1e9f0fdcf1d42dda3,152,1815,239,34.0,0,1270.5,0.0,678.0,62.0,176.0,56,38
3621,1426c753e90358ea99ad2e9bd98458f1417abb9886b83e24a6791bf328cac5f6,0,1393,16,36.0,0,1015.0,0.0,613.0,106.0,573.0,56,51
4096,77771fc4891434080499d01d25a9ca10dc8926aa1a0a57a4a73ea90d48ec74ea,152,1772,209,30.0,1,0.0,0.0,0.0,-999.0,0.0,56,2
1854,5d6747d3d04dc4b46e30bd0ee47368303cc50529f4575f67f1fa02650087de0d,0,199,161,42.0,1,0.0,0.0,0.0,-999.0,6.0,77,55
1705,d0e43714ee14f2057f5425191b334781ddebbb477dc5ed754bf05de80a358c61,544,1664,317,37.0,1,1198.15,0.0,622.0,82.0,0.0,16,8
2057,33a70888f054205994124bf924eab46b286454dff261f6157be94767a20922f6,30,1943,163,33.0,1,850.0,0.0,667.0,27.0,110.0,42,33
1086,cb89fb4026b3afb2e7bbd64493b1944c5debb84c14b8b28ec4f130f5691bc507,214,775,17,54.0,1,0.0,0.0,0.0,-999.0,0.0,55,61
1246,e4bdeb34bf2e356f023949f7f8776aa02d0bd7b1d7a8e9cb9ceae5e96421088d,0,1169,316,46.0,1,1524.0,0.0,795.0,291.0,483.0,58,2
3282,2f1a9cea975a88bf041e5846cb15bdc02b00734a843e300fd8d4b236a5811a26,0,1532,146,41.0,0,0.0,0.0,0.0,-999.0,0.0,56,38
2894,a5194dc27cba12df3443875ab7c2b6051c8dc87644c59a3a958a877233bee948,59,1905,144,47.0,1,0.0,0.0,0.0,-999.0,1.0,56,51
5977,51eab88e5d60cbed2c5063aad2f08206ce302d0c8a35fee249f9429cb9cf1478,31,1538,37,45.0,0,0.0,0.0,0.0,-999.0,0.0,56,38
1871,890a6bc21659a8713113d2087e8d814aa7f87b1acaa229eab2854154f5573207,60,745,17,41.0,0,572.0,0.0,0.0,16.0,0.0,55,61
4171,dfb5015676b8cf3583bc4f09d7fc48acdd4319fe3b3d5987113fff02cca1550e,152,2852,10,29.0,1,800.0,0.0,486.0,64.0,0.0,56,38
3599,9a27caa67e80b923bd01d0af760d75c27f79a198b5ac15e4e09d0075d1ae353e,152,3052,219,36.0,0,472.92,0.0,589.0,52.0,0.0,56,38
5558,35e28387bcb02322a89fa43a2af5258b47b248da0daaf54dce055106bc7dfbae,0,2130,37,44.0,1,0.0,0.0,684.0,-999.0,248.0,56,38
320,85baf75519b65e5b0ccaa89a3b360ac4bfcd9686b26c09bfbd5796318ce1b546,0,2840,267,28.0,1,0.0,0.0,0.0,-999.0,896.0,56,38
5796,b7712da2bb4bf0c2333dc6b39d34c2b08fdf7c9516ccc70511e29931006fadbc,0,2324,219,35.0,0,0.0,0.0,738.0,-999.0,405.0,56,38
5974,97793cc176a8ad9bf184aac5cf0ad7475f9f21c4f5584de5a73513e4a0735cf5,0,1170,29,46.0,1,0.0,0.0,0.0,-999.0,0.0,21,19
277,2f42ba234477de725b6222891f20b923df51ba218660f1abe4dffb23b3db4eae,63,988,242,28.0,0,0.0,0.0,0.0,-999.0,0.0,56,26
4971,06ff9f72eb0af552be3e01cfc0a73b803515c73a569333bc993b26f16110f1fa,0,1815,114,36.0,0,3933.25,0.0,818.0,109.0,320.0,77,30
2613,bee1dda0b3b0241d84bd8a19c8f5c59a7e81b8793fab76e1a49ea34daf922468,186,29,8,55.0,0,0.0,0.0,0.0,-999.0,0.0,56,51
3467,4ddfee3d00fecb47f83fc1d96529b8045c29336c6ee077ac35a9d1b24a1d4a36,30,467,144,38.0,0,2100.0,0.0,742.0,93.0,0.0,56,51
2489,5240cdf3aa2be206e0984f448e3680095443457ce367828e7dea8ef012fdc06e,0,2367,8,68.0,0,0.0,0.0,0.0,-999.0,0.0,56,51
3853,efe98be1b153f2adc0b1655a281705bb99f82ca84c5a5f2b164a94a2ce94f7f1,30,3154,144,32.0,0,1158.15,0.0,709.0,30.0,159.0,56,51
270,8d6b3bd6bb2eef35fa3de069769e59ba3bb1b1524bcaa76a0445988f80058084,0,1815,37,43.0,1,0.0,0.0,654.0,-999.0,388.0,56,38
4637,001d023ee57b18388ac794f1522585e09bafada33ed02186ce4462bc20b4ee96,35,2308,300,24.0,0,557.44,0.0,688.0,13.0,192.0,56,38
2614,564e0805422bbaac2ac449819b6ffffa53234ff8d470f6e089500a59facca075,30,1641,49,55.0,1,7133.33,0.0,903.0,218.0,273.0,56,38
2717,dabaebde434f83c6383a3f89322030b001d9d79ab74b6204e38075682061d614,0,945,53,55.0,0,862.6,0.0,686.0,20.0,569.0,56,10
2462,7c35d60ef2a69c2952564a56d50042a1b54d05123e0501c9375eddd226410846,0,2056,211,67.0,0,965.1,950.0,663.0,32.0,317.0,56,51
4160,a18776a613bd57dd926301f5f6a0a85c879537746fed39d952aab5b31d5ed227,30,2525,316,29.0,0,516.0,0.0,0.0,74.0,0.0,56,2
2948,691337eaeeaa7f735118232006ff3caf219876dd9573bab2d3f065a2f42f7402,0,2064,316,57.0,0,478.54,0.0,638.0,0.0,642.0,58,2
3963,1f868f62744d23f76681d95eb25cb72a19e28485dd16ce0b76347004cd576965,152,2700,27,32.0,0,0.0,0.0,0.0,-999.0,0.0,56,26
3701,bae038980a9a77789d69b2bcebe266911f593bd6945f5842d4a6e99883a410ea,60,1392,17,34.0,0,600.0,0.0,654.0,57.0,0.0,55,61
3833,e7fe547f990f427ee941616e0c37d32f0ae9147c017588589a6e5ec30e7c726e,0,3311,145,33.0,1,625.0,0.0,455.0,85.0,40.0,56,2
1087,27ed3e9a2e76af6a337c111f77754986f393c5fbddbe16c2e28a8ce085b87882,0,2724,67,59.0,0,0.0,0.0,777.0,-999.0,0.0,6,63
709,99b6e8267bb48766794575a8dec62e4d6cd1df6256475c752576eae81dccc3a9,10,380,259,44.0,1,0.0,0.0,0.0,-999.0,0.0,21,19
5370,e10a609b5f14752a4852c29ccea40c8ab1ad7654133a1bf0e9beda9901a4d015,668,1967,267,39.0,1,3500.0,0.0,788.0,88.0,0.0,56,38
992,ae132f00b2a9e777f2cbab36646ab3a66a2b91fd8277cf10633e29ba2f8c9d1b,68,2177,35,53.0,0,0.0,0.0,0.0,-999.0,592.0,56,38
400,ad5081529882a887294c1e38574cd5b4c40fb58881be7fc8a67024f63e9d77ab,0,253,140,57.0,0,488.8,0.0,488.0,62.0,555.0,56,26
