codCliente,rangoEdad,rangoIngreso,flagGenero,flagLimaProvCliente,ubigeoCliente,rangoCtdProdAct,rangoCtdProdPas,rangoCtdProdSeg,flagBxi,saldoTcEntidad1,saldoTcEntidad2,saldoTcEntidad3,saldoTcEntidad4
7853,Rango5,Rango6,0,0,19,Rango1,Rango3,Rango2,0,Rango1,Rango5,Rango1,Rango6
6776,Rango5,Rango4,1,0,19,Rango1,Rango2,Rango2,0,Rango3,Rango1,Rango1,Rango1
25314,Rango2,Rango3,0,0,212,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango4
5006,Rango4,Rango1,1,1,76,Rango1,Rango2,Rango2,1,Rango6,Rango1,Rango1,Rango1
25543,Rango2,Rango1,1,1,76,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
19065,Rango6,Rango1,1,0,212,Rango1,Rango1,Rango1,0,,,,
8760,Rango5,Rango1,0,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango1,Rango1
17604,Rango6,Rango1,0,0,212,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
17534,Rango2,Rango3,1,1,76,Rango1,Rango2,Rango1,1,Rango1,Rango2,Rango1,Rango1
17824,Rango2,Rango4,1,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
22244,Rango3,Rango3,1,0,19,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
5248,Rango4,Rango3,0,0,47,Rango2,Rango3,Rango1,1,Rango1,Rango1,Rango1,Rango1
25809,Rango4,Rango1,0,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
18805,Rango3,Rango1,1,1,76,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango1,Rango1
206,Rango6,Rango6,1,1,270,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
11250,Rango5,Rango4,1,1,272,Rango1,Rango1,Rango3,1,Rango1,Rango1,Rango1,Rango1
3487,Rango5,Rango5,1,1,270,Rango1,Rango1,Rango1,1,,,,
28958,Rango5,Rango2,0,1,77,Rango1,Rango1,Rango1,1,,,,
12853,Rango4,Rango2,1,1,272,Rango1,Rango1,Rango2,1,,,,
8217,Rango5,Rango2,1,1,241,Rango1,Rango1,Rango1,1,,,,
5217,Rango5,Rango1,1,1,268,Rango1,Rango2,Rango1,1,Rango4,Rango2,Rango1,Rango1
28485,Rango5,Rango1,0,1,273,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
15002,Rango5,Rango4,1,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango5,Rango1,Rango1
23758,Rango2,Rango1,0,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango4,Rango1,Rango1
16165,Rango2,Rango1,0,0,73,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
7132,Rango5,Rango1,0,1,260,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
23794,Rango1,Rango2,0,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango1,Rango2
10178,Rango3,Rango2,0,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
21819,Rango3,Rango3,1,1,268,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
19489,Rango5,Rango3,0,1,245,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
21370,Rango1,Rango1,1,1,245,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
7113,Rango6,Rango5,0,1,254,Rango1,Rango3,Rango2,1,Rango3,Rango1,Rango1,Rango1
4699,Rango6,Rango1,1,0,320,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
29807,Rango1,,0,1,254,Rango1,Rango1,Rango1,1,,,,
1058,Rango6,Rango6,0,1,254,Rango1,Rango1,Rango2,1,Rango5,Rango1,Rango1,Rango1
21708,Rango4,Rango3,0,1,248,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
20622,Rango5,Rango1,1,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
975,Rango6,Rango4,1,1,277,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango1,Rango1
16948,Rango3,Rango3,1,0,403,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
12158,Rango6,Rango3,0,0,29,Rango1,Rango1,Rango2,1,Rango6,Rango1,Rango6,Rango1
4453,Rango5,Rango6,1,0,29,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango6,Rango1
21479,Rango4,Rango3,0,1,277,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango3,Rango1
20447,Rango4,Rango1,1,1,274,Rango1,Rango1,Rango1,0,,,,
23874,Rango4,Rango1,0,1,277,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
28788,Rango1,Rango2,0,1,277,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
10165,Rango5,Rango3,1,0,29,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
13923,Rango5,Rango4,1,1,277,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
19844,Rango2,Rango3,1,1,277,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
10203,Rango5,Rango1,1,1,274,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
2494,Rango4,Rango2,0,0,398,Rango1,Rango1,Rango1,1,Rango4,Rango1,Rango1,Rango1
25620,Rango2,Rango2,0,0,29,Rango1,Rango1,Rango1,1,,,,
25065,Rango1,Rango1,0,0,29,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
14186,Rango5,Rango1,1,0,398,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango3
20011,Rango3,Rango2,1,0,29,Rango2,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
24707,Rango3,Rango4,1,1,274,Rango1,Rango1,Rango2,1,Rango3,Rango5,Rango6,Rango6
8090,Rango4,Rango4,0,0,29,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango5,Rango1
18198,Rango5,Rango1,1,0,29,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango3,Rango1
12933,Rango5,Rango3,0,1,277,Rango1,Rango2,Rango2,1,Rango4,Rango2,Rango1,Rango1
11010,Rango5,Rango2,1,1,277,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
17742,Rango3,Rango1,0,0,29,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
20555,Rango4,Rango3,1,0,340,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
21569,Rango2,Rango1,1,1,277,Rango1,Rango2,Rango1,0,Rango3,Rango2,Rango1,Rango1
11847,Rango3,Rango1,1,1,268,Rango1,Rango2,Rango1,1,Rango1,Rango4,Rango1,Rango1
19180,Rango2,Rango1,0,1,241,Rango1,Rango1,Rango1,1,,,,
13564,Rango6,Rango1,0,1,241,Rango1,Rango1,Rango1,1,,,,
16269,Rango5,Rango1,0,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
18303,Rango5,Rango3,1,1,278,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
2268,Rango6,Rango6,0,1,241,Rango2,Rango1,Rango2,1,Rango3,Rango4,Rango1,Rango1
294,Rango6,Rango1,1,1,273,Rango1,Rango1,Rango1,0,,,,
24542,Rango2,Rango2,1,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
12281,Rango3,Rango1,0,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
10694,Rango4,Rango3,1,0,216,Rango1,Rango1,Rango2,1,Rango6,Rango5,Rango1,Rango1
4761,Rango6,Rango1,1,1,259,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango6,Rango6
14580,Rango5,Rango1,1,1,282,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
19816,Rango2,Rango3,1,1,259,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
18141,Rango3,Rango1,0,0,7,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
9264,Rango5,Rango1,1,0,131,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
1663,Rango6,Rango1,1,1,282,Rango1,Rango1,Rango1,1,,,,
982,Rango6,Rango4,1,1,282,Rango1,Rango1,Rango1,0,Rango4,Rango1,Rango1,Rango1
14971,Rango5,Rango1,0,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango1,Rango1
16942,Rango2,Rango1,1,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango3,Rango1
23204,Rango2,Rango3,1,1,281,Rango1,Rango1,Rango1,1,Rango5,Rango4,Rango1,Rango1
28284,Rango2,Rango1,0,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
26041,Rango2,Rango2,1,1,282,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango1,Rango1
15579,Rango6,Rango1,1,1,248,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
3150,Rango5,Rango1,1,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango5,Rango1
20845,Rango6,Rango6,1,1,262,Rango2,Rango1,Rango2,1,Rango6,Rango1,Rango1,Rango1
14126,Rango3,Rango2,0,1,81,Rango1,Rango2,Rango1,0,Rango2,Rango1,Rango3,Rango1
7692,Rango6,Rango5,1,0,329,Rango1,Rango1,Rango2,0,Rango1,Rango1,Rango1,Rango1
3189,Rango6,Rango6,0,1,262,Rango1,Rango1,Rango1,1,,,,
7590,Rango3,Rango6,1,1,262,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango4,Rango5
25496,Rango2,Rango3,1,1,261,Rango1,Rango1,Rango1,1,Rango4,Rango1,Rango1,Rango1
24564,Rango3,Rango2,1,0,6,Rango1,Rango1,Rango2,1,,,,
715,Rango5,Rango3,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango3,Rango1
10874,Rango5,Rango6,1,1,280,Rango1,Rango2,Rango1,1,Rango1,Rango3,Rango1,Rango5
25819,Rango2,Rango2,0,1,280,Rango1,Rango1,Rango2,1,Rango2,Rango1,Rango1,Rango1
24272,Rango1,Rango1,0,1,280,Rango1,Rango1,Rango2,1,,,,
2577,Rango6,Rango2,0,1,261,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
12335,Rango2,Rango1,0,1,261,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
3780,Rango5,Rango1,0,1,280,Rango1,Rango1,Rango2,1,Rango1,Rango5,Rango1,Rango1
7878,Rango4,Rango2,1,1,280,Rango1,Rango2,Rango1,1,Rango3,Rango1,Rango1,Rango1
10699,Rango4,Rango1,0,1,245,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
15923,Rango4,Rango3,1,1,254,Rango1,Rango1,Rango1,1,Rango4,Rango1,Rango1,Rango1
20332,Rango3,Rango4,1,1,245,Rango1,Rango1,Rango2,1,Rango4,Rango1,Rango6,Rango6
27046,Rango3,Rango1,0,0,104,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
4732,Rango6,Rango6,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
10275,Rango6,Rango3,1,1,261,Rango1,Rango1,Rango2,1,Rango2,Rango1,Rango1,Rango1
4154,Rango5,Rango6,1,1,280,Rango2,Rango2,Rango2,1,Rango6,Rango1,Rango1,Rango1
12221,Rango5,Rango2,1,1,280,Rango1,Rango1,Rango1,1,,,,
18316,Rango3,Rango4,0,1,280,Rango1,Rango1,Rango1,1,Rango6,Rango1,Rango1,Rango1
6855,Rango5,Rango5,0,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
22853,Rango4,Rango3,1,1,280,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
674,Rango6,Rango6,1,1,280,Rango1,Rango3,Rango2,1,Rango4,Rango1,Rango4,Rango1
1097,Rango5,Rango3,1,1,280,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
1295,Rango6,Rango5,0,1,261,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango3,Rango1
102,Rango6,Rango1,0,1,280,Rango1,Rango1,Rango2,1,Rango4,Rango1,Rango1,Rango3
8093,Rango4,Rango6,1,1,315,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango5
27472,Rango3,Rango1,1,1,280,Rango2,Rango1,Rango1,1,Rango5,Rango1,Rango1,Rango1
22316,Rango1,Rango1,0,1,280,Rango1,Rango1,Rango1,0,,,,
18443,Rango4,Rango6,0,1,261,Rango1,Rango2,Rango3,1,Rango3,Rango2,Rango1,Rango1
2135,Rango5,Rango3,0,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango6,Rango5
5642,Rango6,Rango1,0,0,125,Rango2,Rango1,Rango1,0,Rango4,Rango1,Rango1,Rango5
25022,Rango5,Rango6,0,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango4,Rango1,Rango6
198,Rango6,Rango5,0,1,280,Rango1,Rango2,Rango2,1,Rango6,Rango1,Rango1,Rango1
7327,Rango6,Rango4,1,1,261,Rango1,Rango3,Rango3,1,Rango6,Rango1,Rango1,Rango1
29563,Rango1,,0,1,280,Rango1,Rango1,Rango1,1,,,,
23582,Rango2,Rango3,0,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
1089,Rango6,Rango5,1,1,280,Rango1,Rango1,Rango1,0,,,,
16619,Rango5,Rango1,0,0,350,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
6021,Rango5,Rango4,0,1,280,Rango1,Rango1,Rango1,1,Rango4,Rango1,Rango1,Rango1
859,Rango6,Rango1,1,1,280,Rango1,Rango1,Rango1,1,,,,
1409,Rango6,Rango6,0,1,280,Rango1,Rango2,Rango1,1,Rango1,Rango2,Rango1,Rango1
3104,Rango6,Rango6,1,1,280,Rango1,Rango2,Rango2,1,Rango6,Rango1,Rango1,Rango1
5128,Rango4,Rango3,0,1,280,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
11131,Rango2,Rango1,1,1,280,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango3
1221,Rango6,Rango1,1,1,253,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
18221,Rango6,Rango1,0,1,270,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
7884,Rango6,Rango5,1,1,77,Rango1,Rango2,Rango2,1,Rango1,Rango3,Rango1,Rango1
23154,Rango3,Rango3,0,1,272,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango3,Rango1
15595,Rango4,Rango2,1,1,272,Rango1,Rango2,Rango1,1,,,,
15680,Rango2,Rango2,0,1,272,Rango2,Rango1,Rango1,1,Rango4,Rango1,Rango1,Rango5
22553,Rango2,Rango2,0,1,272,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
10886,Rango3,Rango3,1,1,272,Rango1,Rango2,Rango1,1,,,,
24973,Rango4,Rango1,0,0,357,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
17553,Rango2,Rango2,0,0,88,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
19342,Rango6,Rango3,1,1,272,Rango1,Rango1,Rango2,1,Rango5,Rango5,Rango3,Rango1
126,Rango6,Rango1,1,1,270,Rango1,Rango2,Rango1,1,Rango4,Rango1,Rango1,Rango1
4090,Rango6,Rango1,1,1,256,Rango2,Rango2,Rango4,1,Rango6,Rango1,Rango1,Rango1
22079,Rango2,Rango2,1,1,76,Rango1,Rango1,Rango1,1,,,,
23773,Rango2,Rango3,1,1,250,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
25235,Rango2,Rango1,1,1,76,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
17871,Rango2,Rango1,1,1,251,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
21965,Rango1,Rango1,1,1,251,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango3
29650,Rango1,Rango1,1,0,185,Rango1,Rango1,Rango1,1,,,,
15895,Rango1,Rango1,1,0,185,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
25025,Rango1,Rango1,0,1,276,Rango1,Rango1,Rango1,1,,,,
27719,Rango1,Rango1,1,0,185,Rango1,Rango1,Rango1,1,,,,
4309,Rango5,Rango1,1,0,66,Rango1,Rango1,Rango1,1,,,,
22366,Rango2,Rango2,0,1,276,Rango1,Rango1,Rango2,1,Rango1,Rango3,Rango1,Rango1
3569,Rango6,Rango6,1,0,185,Rango1,Rango2,Rango1,1,Rango5,Rango1,Rango1,Rango1
7384,Rango4,Rango3,0,1,276,Rango1,Rango2,Rango1,1,Rango1,Rango3,Rango1,Rango1
29238,Rango1,,0,1,276,Rango1,Rango1,Rango1,0,,,,
21579,Rango1,Rango3,1,1,283,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
19621,Rango3,Rango5,0,1,257,Rango1,Rango1,Rango1,1,Rango4,Rango1,Rango3,Rango1
18318,Rango2,,0,0,48,Rango1,Rango1,Rango1,0,,,,
28404,Rango4,Rango1,1,0,148,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
6762,Rango5,Rango1,0,1,283,Rango1,Rango2,Rango2,0,,,,
20166,Rango2,Rango1,1,1,257,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
26680,Rango1,Rango1,0,1,257,Rango1,Rango2,Rango1,1,Rango1,Rango3,Rango1,Rango1
19000,Rango2,Rango1,1,1,244,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
5900,Rango5,Rango1,0,1,275,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
13998,Rango4,Rango3,0,1,283,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
25236,Rango2,Rango1,0,1,275,Rango1,Rango1,Rango1,1,Rango2,Rango3,Rango1,Rango1
25270,Rango1,Rango1,0,1,275,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
14474,Rango3,Rango1,0,1,272,Rango1,Rango1,Rango1,1,,,,
13760,Rango6,Rango6,1,1,243,Rango1,Rango1,Rango1,0,,,,
29066,Rango1,,1,1,299,Rango1,Rango1,Rango1,1,,,,
15206,Rango2,Rango3,0,1,243,Rango1,Rango2,Rango1,1,Rango1,Rango2,Rango1,Rango1
144,Rango6,Rango3,1,1,276,Rango1,Rango2,Rango1,0,,,,
4704,Rango5,Rango6,1,0,414,Rango1,Rango2,Rango2,1,,,,
16300,Rango3,Rango5,0,0,185,Rango2,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
28832,Rango2,Rango1,0,0,414,Rango1,Rango1,Rango1,0,,,,
21031,Rango3,Rango3,1,0,66,Rango1,Rango1,Rango2,0,,,,
19477,Rango1,Rango3,0,1,276,Rango1,Rango1,Rango2,1,Rango4,Rango3,Rango1,Rango1
29652,Rango2,Rango2,0,1,276,Rango1,Rango1,Rango1,1,,,,
28745,Rango1,Rango1,0,1,251,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
28990,Rango1,,0,1,276,Rango1,Rango1,Rango1,1,,,,
3959,Rango6,Rango1,1,0,31,Rango1,Rango1,Rango1,1,Rango5,Rango2,Rango1,Rango1
21219,Rango3,Rango2,0,0,185,Rango1,Rango1,Rango1,0,Rango1,Rango3,Rango1,Rango1
1212,Rango6,Rango1,0,0,185,Rango1,Rango3,Rango1,0,Rango1,Rango2,Rango1,Rango1
2610,Rango6,Rango1,1,1,276,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
12612,Rango6,Rango3,0,1,276,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango6
20751,Rango3,Rango1,0,0,66,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
16295,Rango2,Rango3,0,1,251,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
20246,Rango1,Rango1,0,1,251,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
698,Rango6,Rango6,1,0,185,Rango3,Rango1,Rango3,1,Rango1,Rango1,Rango1,Rango1
7503,Rango4,Rango6,1,1,276,Rango1,Rango1,Rango2,1,Rango6,Rango1,Rango1,Rango5
24819,Rango1,Rango1,0,0,185,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
3652,Rango5,Rango6,0,1,276,Rango1,Rango1,Rango1,1,Rango2,Rango3,Rango1,Rango1
9400,Rango4,Rango2,0,1,276,Rango2,Rango2,Rango1,1,Rango3,Rango1,Rango1,Rango2
9817,Rango3,Rango4,1,1,258,Rango2,Rango2,Rango1,1,Rango6,Rango1,Rango1,Rango1
23377,Rango3,Rango2,1,1,258,Rango1,Rango1,Rango2,1,,,,
15975,Rango4,Rango1,0,1,258,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango1
27105,Rango1,,1,1,306,Rango1,Rango1,Rango1,1,,,,
18584,Rango4,Rango1,0,1,251,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
29325,Rango2,Rango1,0,1,272,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
14204,Rango3,Rango1,0,1,272,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango5
23842,Rango2,Rango1,1,1,243,Rango1,Rango2,Rango2,1,,,,
2383,Rango5,Rango5,0,1,272,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
10491,Rango4,Rango2,1,1,243,Rango1,Rango2,Rango1,0,,,,
14517,Rango4,Rango3,1,1,243,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
15148,Rango4,Rango5,1,1,253,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango5,Rango3
1769,Rango5,Rango6,0,1,270,Rango1,Rango2,Rango1,1,Rango5,Rango1,Rango1,Rango1
3758,Rango5,Rango5,1,1,270,Rango1,Rango1,Rango1,0,Rango5,Rango2,Rango5,Rango1
14238,Rango3,Rango2,0,1,253,Rango1,Rango1,Rango1,1,,,,
6087,Rango6,Rango2,0,1,272,Rango1,Rango1,Rango1,1,,,,
2433,Rango6,Rango1,1,0,357,Rango1,Rango2,Rango1,0,,,,
19175,Rango2,Rango3,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
19013,Rango6,Rango1,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
3935,Rango6,Rango3,0,1,280,Rango1,Rango1,Rango1,1,,,,
1077,Rango6,Rango3,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
16791,Rango3,Rango6,1,1,280,Rango1,Rango1,Rango1,1,,,,
4113,,Rango1,1,1,280,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
15716,Rango3,Rango2,1,1,280,Rango1,Rango1,Rango1,1,Rango4,Rango1,Rango1,Rango5
1905,Rango6,Rango1,1,1,280,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
10679,Rango3,Rango2,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
11171,Rango5,Rango6,0,1,261,Rango1,Rango2,Rango2,1,Rango1,Rango5,Rango1,Rango1
5052,Rango4,Rango4,0,1,280,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango2
18070,Rango4,Rango2,0,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
8381,Rango3,Rango2,1,1,280,Rango1,Rango1,Rango2,1,Rango2,Rango1,Rango1,Rango1
21902,Rango1,Rango1,1,1,280,Rango1,Rango1,Rango1,1,,,,
23600,Rango2,Rango1,0,0,23,Rango1,Rango2,Rango1,1,Rango1,Rango3,Rango1,Rango2
10218,Rango6,Rango2,0,1,280,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
16414,Rango2,Rango2,1,1,280,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
16910,Rango4,Rango1,0,1,272,Rango1,Rango1,Rango1,0,Rango1,Rango2,Rango1,Rango1
12210,Rango5,Rango1,1,1,272,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
5090,Rango5,Rango1,1,1,272,Rango1,Rango1,Rango1,1,,,,
6675,Rango5,Rango1,1,1,270,Rango1,Rango1,Rango1,1,Rango6,Rango3,Rango6,Rango6
5042,Rango6,Rango1,0,1,270,Rango1,Rango1,Rango1,0,Rango1,Rango4,Rango1,Rango1
14147,Rango5,Rango1,1,1,243,Rango3,Rango2,Rango2,1,Rango6,Rango1,Rango1,Rango1
15295,Rango2,Rango2,1,1,272,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango1
16163,Rango1,Rango1,0,1,272,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
9233,Rango6,Rango3,1,1,272,Rango1,Rango3,Rango1,1,,,,
94,Rango6,Rango2,1,1,272,Rango1,Rango2,Rango1,1,Rango3,Rango1,Rango1,Rango1
17616,Rango3,Rango2,1,0,60,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
20864,Rango4,Rango2,1,1,255,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
10436,Rango4,Rango3,0,1,255,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango4,Rango1
10281,Rango6,Rango1,1,1,255,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
22983,Rango1,Rango1,1,1,255,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
11511,Rango3,Rango3,1,1,255,Rango2,Rango3,Rango3,1,Rango6,Rango1,Rango5,Rango1
13499,Rango3,Rango1,0,0,114,Rango1,Rango1,Rango1,0,Rango2,Rango1,Rango1,Rango1
35,Rango6,Rango6,1,1,271,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango4
14646,Rango3,Rango1,1,1,79,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
8512,Rango6,Rango6,1,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
3329,Rango6,Rango6,1,1,281,Rango3,Rango2,Rango3,1,Rango6,Rango3,Rango1,Rango6
19429,Rango6,Rango3,0,1,259,Rango1,Rango1,Rango1,0,Rango1,Rango5,Rango1,Rango3
28940,Rango1,Rango1,1,1,282,Rango1,Rango1,Rango1,1,,,,
10633,Rango3,Rango6,0,1,248,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango4
18411,Rango2,Rango1,1,1,282,Rango1,Rango1,Rango2,1,Rango5,Rango1,Rango6,Rango4
13617,Rango2,Rango3,1,0,371,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
13555,Rango5,Rango1,1,1,248,Rango2,Rango1,Rango1,0,Rango2,Rango3,Rango1,Rango1
4646,Rango4,Rango3,0,1,272,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango1
16273,Rango1,Rango1,1,1,253,Rango1,Rango1,Rango1,1,,,,
